Date,Date Value,"Off day=1, Work=0",Days 1-7 (sun-sat) ,Hours,SYS Price in d,Volume in d,Avg Price d,Avg Load d,Wind Volume,Monthly Delta % change in wages ,"Capacity on transmission lines, MWh/h","Total congestion income on international connections, EUR per hour",Gas differenced
2/24/2015,42059,0.00,3.00,16.00,26.50,50207.30,26.04,1153328.10,2712.00,0.0227,350.00,0.00,0.00
2/24/2015,42059,0.00,3.00,17.00,26.90,51898.70,26.04,1153328.10,2828.00,0.0227,350.00,0.00,0.00
2/24/2015,42059,0.00,3.00,18.00,27.07,52420.90,26.04,1153328.10,2918.00,0.0227,350.00,0.00,0.00
2/24/2015,42059,0.00,3.00,19.00,26.59,51297.10,26.04,1153328.10,2959.00,0.0227,350.00,0.00,0.00
2/24/2015,42059,0.00,3.00,20.00,26.17,49238.70,26.04,1153328.10,2975.00,0.0227,350.00,0.00,0.00
2/24/2015,42059,0.00,3.00,21.00,25.92,47474.80,26.04,1153328.10,2965.00,0.0227,350.00,0.00,0.00
2/24/2015,42059,0.00,3.00,22.00,25.37,45008.50,26.68,1139934.10,2928.00,0.0227,350.00,0.00,-0.01
2/24/2015,42059,0.00,3.00,23.00,24.64,42555.20,26.68,1139934.10,2880.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,0.00,23.66,39724.90,26.68,1139934.10,2881.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,1.00,23.25,38867.60,26.68,1139934.10,2829.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,2.00,23.10,38535.70,26.68,1139934.10,2790.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,3.00,23.39,38646.70,26.68,1139934.10,2684.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,4.00,24.19,39629.60,26.68,1139934.10,2595.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,5.00,25.33,42425.70,26.68,1139934.10,2548.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,6.00,26.31,46783.40,26.68,1139934.10,2466.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,7.00,27.55,51458.00,26.68,1139934.10,2390.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,8.00,27.97,52601.90,26.68,1139934.10,2244.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,9.00,27.91,52553.90,26.68,1139934.10,2102.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,10.00,27.80,52282.70,26.68,1139934.10,2109.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,11.00,27.32,51900.40,26.68,1139934.10,1934.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,12.00,27.22,51459.70,26.68,1139934.10,1790.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,13.00,27.12,51321.90,26.68,1139934.10,1663.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,14.00,27.22,50880.90,26.68,1139934.10,1505.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,15.00,27.21,50875.80,26.68,1139934.10,1403.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,16.00,27.31,51209.40,26.68,1139934.10,1339.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,17.00,28.39,52950.90,26.68,1139934.10,1278.00,0.0227,350.00,12726.00,-0.01
2/25/2015,42060,0.00,4.00,18.00,32.94,53989.10,26.68,1139934.10,1280.00,0.0227,350.00,7756.00,-0.01
2/25/2015,42060,0.00,4.00,19.00,28.55,53232.20,26.68,1139934.10,1321.00,0.0227,350.00,7644.00,-0.01
2/25/2015,42060,0.00,4.00,20.00,27.34,51169.00,26.68,1139934.10,1292.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,21.00,26.83,49492.50,26.68,1139934.10,1239.00,0.0227,350.00,0.00,-0.01
2/25/2015,42060,0.00,4.00,22.00,26.44,46901.60,26.33,1134369.00,1242.00,0.0227,350.00,0.00,0.00
2/25/2015,42060,0.00,4.00,23.00,25.96,44434.60,26.33,1134369.00,1151.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,0.00,25.64,41180.60,26.33,1134369.00,1053.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,1.00,25.26,40250.20,26.33,1134369.00,989.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,2.00,25.07,39840.30,26.33,1134369.00,944.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,3.00,25.08,39953.50,26.33,1134369.00,923.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,4.00,25.55,40808.90,26.33,1134369.00,927.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,5.00,26.13,43388.80,26.33,1134369.00,945.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,6.00,26.92,48393.40,26.33,1134369.00,1007.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,7.00,28.92,52836.60,26.33,1134369.00,1124.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,8.00,29.13,53385.80,26.33,1134369.00,1200.00,0.0227,350.00,178.50,0.00
2/26/2015,42061,0.00,5.00,9.00,28.00,52753.40,26.33,1134369.00,1358.00,0.0227,350.00,231.00,0.00
2/26/2015,42061,0.00,5.00,10.00,27.42,52171.70,26.33,1134369.00,1437.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,11.00,26.82,51550.00,26.33,1134369.00,1665.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,12.00,26.45,50392.80,26.33,1134369.00,1802.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,13.00,26.34,49768.80,26.33,1134369.00,1973.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,14.00,26.28,49403.40,26.33,1134369.00,2216.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,15.00,26.16,49271.50,26.33,1134369.00,2482.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,16.00,26.22,49519.60,26.33,1134369.00,2711.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,17.00,26.71,50971.40,26.33,1134369.00,2977.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,18.00,26.80,51472.60,26.33,1134369.00,3183.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,19.00,26.29,50295.30,26.33,1134369.00,3330.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,20.00,25.99,48795.30,26.33,1134369.00,3479.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,21.00,25.62,47113.80,26.33,1134369.00,3524.00,0.0227,350.00,0.00,0.00
2/26/2015,42061,0.00,5.00,22.00,25.14,44493.80,25.76,1050337.20,3436.00,0.0227,350.00,0.00,-0.42
2/26/2015,42061,0.00,5.00,23.00,24.09,41922.60,25.76,1050337.20,3401.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,0.00,22.22,39327.30,25.76,1050337.20,3686.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,1.00,21.95,38517.10,25.76,1050337.20,3639.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,2.00,22.02,38243.50,25.76,1050337.20,3587.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,3.00,23.00,38624.80,25.76,1050337.20,3527.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,4.00,24.21,39768.50,25.76,1050337.20,3461.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,5.00,25.30,42580.30,25.76,1050337.20,3375.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,6.00,26.43,47329.40,25.76,1050337.20,3318.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,7.00,26.97,51664.80,25.76,1050337.20,3195.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,8.00,27.36,52821.60,25.76,1050337.20,3062.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,9.00,27.29,52634.60,25.76,1050337.20,2916.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,10.00,27.24,52464.80,25.76,1050337.20,2780.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,11.00,26.85,51911.90,25.76,1050337.20,2670.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,12.00,26.64,51185.10,25.76,1050337.20,2578.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,13.00,26.54,50353.00,25.76,1050337.20,2430.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,14.00,26.52,49524.80,25.76,1050337.20,2290.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,15.00,26.43,49221.20,25.76,1050337.20,2186.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,16.00,26.56,49677.20,25.76,1050337.20,2097.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,17.00,27.00,51492.10,25.76,1050337.20,2016.00,0.0227,350.00,1039.50,-0.42
2/27/2015,42062,0.00,6.00,18.00,27.60,52189.50,25.76,1050337.20,1931.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,19.00,26.80,50928.80,25.76,1050337.20,1864.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,20.00,26.19,48660.70,25.76,1050337.20,1832.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,21.00,26.07,47253.70,25.76,1050337.20,1766.00,0.0227,350.00,0.00,-0.42
2/27/2015,42062,0.00,6.00,22.00,25.72,45099.70,25.30,984394.90,1766.00,0.0227,350.00,0.00,0.00
2/27/2015,42062,0.00,6.00,23.00,25.28,42894.60,25.30,984394.90,1765.00,0.0227,350.00,0.00,0.00
2/28/2015,42063,1.00,7.00,0.00,25.91,41556.50,25.30,984394.90,1559.00,0.0227,350.00,0.00,0.00
2/28/2015,42063,1.00,7.00,1.00,25.42,40425.50,25.30,984394.90,1484.00,0.0227,350.00,0.00,0.00
2/28/2015,42063,1.00,7.00,2.00,25.10,39716.50,25.30,984394.90,1448.00,0.0227,350.00,0.00,0.00
2/28/2015,42063,1.00,7.00,3.00,25.10,39650.40,25.30,984394.90,1350.00,0.0227,350.00,0.00,0.00
2/28/2015,42063,1.00,7.00,4.00,25.16,39895.30,25.30,984394.90,1317.00,0.0227,350.00,0.00,0.00
2/28/2015,42063,1.00,7.00,5.00,25.50,40668.20,25.30,984394.90,1269.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,6.00,25.53,41577.60,25.30,984394.90,1247.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,7.00,26.08,43753.20,25.30,984394.90,1287.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,8.00,26.37,45610.30,25.30,984394.90,1315.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,9.00,26.41,46381.00,25.30,984394.90,1362.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,10.00,26.42,46734.60,25.30,984394.90,1467.00,0.0227,0.00,-117.00,0.00
2/28/2015,42063,1.00,7.00,11.00,26.23,46573.70,25.30,984394.90,1571.00,0.0227,0.00,117.00,0.00
2/28/2015,42063,1.00,7.00,12.00,25.65,45739.90,25.30,984394.90,1770.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,13.00,24.83,44579.20,25.30,984394.90,1973.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,14.00,24.80,44344.70,25.30,984394.90,2183.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,15.00,24.91,44802.80,25.30,984394.90,2411.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,16.00,25.33,45707.70,25.30,984394.90,2581.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,17.00,26.16,47600.30,25.30,984394.90,2704.00,0.0227,0.00,0.00,0.00
2/28/2015,42063,1.00,7.00,18.00,26.31,48172.70,25.30,984394.90,2882.00,0.0227,350.00,0.00,0.00
2/28/2015,42063,1.00,7.00,19.00,25.76,46801.80,25.30,984394.90,2980.00,0.0227,350.00,0.00,0.00
2/28/2015,42063,1.00,7.00,20.00,24.89,44970.30,25.30,984394.90,3137.00,0.0227,350.00,0.00,0.00
2/28/2015,42063,1.00,7.00,21.00,23.90,43105.90,25.30,984394.90,3248.00,0.0227,350.00,192.50,0.00
2/28/2015,42063,1.00,7.00,22.00,23.09,41805.40,22.82,1110605.60,3341.00,0.0227,350.00,2513.00,0.00
2/28/2015,42063,1.00,7.00,23.00,22.28,40163.70,22.82,1110605.60,3427.00,0.0227,350.00,3741.50,0.00
3/1/2015,42064,1.00,1.00,0.00,22.53,37856.50,22.82,1110605.60,3515.00,0.0227,350.00,5824.00,0.00
3/1/2015,42064,1.00,1.00,1.00,21.68,36904.70,22.82,1110605.60,3579.00,0.0227,350.00,7084.00,0.00
3/1/2015,42064,1.00,1.00,2.00,21.11,36410.40,22.82,1110605.60,3692.00,0.0227,350.00,7059.50,0.00
3/1/2015,42064,1.00,1.00,3.00,20.87,36252.50,22.82,1110605.60,3825.00,0.0227,350.00,7742.00,0.00
3/1/2015,42064,1.00,1.00,4.00,20.17,35888.50,22.82,1110605.60,3945.00,0.0227,350.00,7693.00,0.00
3/1/2015,42064,1.00,1.00,5.00,19.77,36265.10,22.82,1110605.60,4058.00,0.0227,350.00,8827.00,0.00
3/1/2015,42064,1.00,1.00,6.00,19.78,37210.40,22.82,1110605.60,4188.00,0.0227,0.00,4572.00,0.00
3/1/2015,42064,1.00,1.00,7.00,19.91,38141.40,22.82,1110605.60,4294.00,0.0227,0.00,5181.00,0.00
3/1/2015,42064,1.00,1.00,8.00,21.75,39666.20,22.82,1110605.60,4347.00,0.0227,0.00,3870.00,0.00
3/1/2015,42064,1.00,1.00,9.00,23.07,41849.40,22.82,1110605.60,4427.00,0.0227,0.00,2013.00,0.00
3/1/2015,42064,1.00,1.00,10.00,23.76,42792.20,22.82,1110605.60,4490.00,0.0227,0.00,1074.00,0.00
3/1/2015,42064,1.00,1.00,11.00,24.01,43091.50,22.82,1110605.60,4541.00,0.0227,0.00,1659.00,0.00
3/1/2015,42064,1.00,1.00,12.00,23.33,42884.30,22.82,1110605.60,4556.00,0.0227,0.00,1710.00,0.00
3/1/2015,42064,1.00,1.00,13.00,23.26,42702.30,22.82,1110605.60,4502.00,0.0227,0.00,1161.00,0.00
3/1/2015,42064,1.00,1.00,14.00,23.02,42051.20,22.82,1110605.60,4375.00,0.0227,0.00,1026.00,0.00
3/1/2015,42064,1.00,1.00,15.00,23.32,42464.10,22.82,1110605.60,4247.00,0.0227,0.00,1257.00,0.00
3/1/2015,42064,1.00,1.00,16.00,24.12,43615.70,22.82,1110605.60,4047.00,0.0227,0.00,153.00,0.00
3/1/2015,42064,1.00,1.00,17.00,25.03,45779.60,22.82,1110605.60,3907.00,0.0227,0.00,0.00,0.00
3/1/2015,42064,1.00,1.00,18.00,25.70,46768.10,22.82,1110605.60,3775.00,0.0227,0.00,0.00,0.00
3/1/2015,42064,1.00,1.00,19.00,25.66,46139.10,22.82,1110605.60,3673.00,0.0227,0.00,0.00,0.00
3/1/2015,42064,1.00,1.00,20.00,24.88,44660.20,22.82,1110605.60,3562.00,0.0227,350.00,1522.50,0.00
3/1/2015,42064,1.00,1.00,21.00,24.35,43594.80,22.82,1110605.60,3453.00,0.0227,350.00,0.00,0.00
3/1/2015,42064,1.00,1.00,22.00,23.95,41804.90,25.32,1118116.30,3340.00,0.0227,350.00,0.00,0.00
3/1/2015,42064,1.00,1.00,23.00,22.73,39601.80,25.32,1118116.30,3255.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,0.00,22.02,38003.20,25.32,1118116.30,3191.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,1.00,20.59,37014.40,25.32,1118116.30,3032.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,2.00,20.53,36606.70,25.32,1118116.30,2877.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,3.00,21.54,37051.00,25.32,1118116.30,2798.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,4.00,22.69,37760.30,25.32,1118116.30,2651.00,0.0227,350.00,1827.00,0.00
3/2/2015,42065,0.00,2.00,5.00,24.15,40375.20,25.32,1118116.30,2452.00,0.0227,350.00,-1823.50,0.00
3/2/2015,42065,0.00,2.00,6.00,26.50,45460.90,25.32,1118116.30,2340.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,7.00,27.21,50367.30,25.32,1118116.30,2194.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,8.00,27.49,51493.40,25.32,1118116.30,2085.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,9.00,27.24,51173.40,25.32,1118116.30,1935.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,10.00,27.15,51102.10,25.32,1118116.30,1830.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,11.00,26.86,50599.20,25.32,1118116.30,1738.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,12.00,26.28,49772.10,25.32,1118116.30,1639.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,13.00,26.13,49721.70,25.32,1118116.30,1642.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,14.00,26.31,49207.20,25.32,1118116.30,1618.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,15.00,26.50,49487.60,25.32,1118116.30,1569.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,16.00,26.56,49664.00,25.32,1118116.30,1592.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,17.00,26.98,51240.20,25.32,1118116.30,1575.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,18.00,27.23,51752.20,25.32,1118116.30,1613.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,19.00,26.75,50894.20,25.32,1118116.30,1645.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,20.00,26.23,48980.60,25.32,1118116.30,1683.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,21.00,25.86,47205.30,25.32,1118116.30,1679.00,0.0227,350.00,0.00,0.00
3/2/2015,42065,0.00,2.00,22.00,24.96,44247.50,25.76,1143079.80,1692.00,0.0227,350.00,0.00,0.21
3/2/2015,42065,0.00,2.00,23.00,23.90,41425.90,25.76,1143079.80,1720.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,0.00,23.51,38642.90,25.76,1143079.80,1516.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,1.00,22.74,38005.20,25.76,1143079.80,1448.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,2.00,22.36,37749.30,25.76,1143079.80,1449.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,3.00,22.35,37857.10,25.76,1143079.80,1391.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,4.00,23.19,38663.10,25.76,1143079.80,1411.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,5.00,24.59,41015.90,25.76,1143079.80,1411.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,6.00,26.36,45916.60,25.76,1143079.80,1423.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,7.00,27.09,50984.10,25.76,1143079.80,1471.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,8.00,27.30,51759.10,25.76,1143079.80,1491.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,9.00,26.89,50964.60,25.76,1143079.80,1542.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,10.00,26.66,50560.60,25.76,1143079.80,1597.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,11.00,26.52,50014.80,25.76,1143079.80,1662.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,12.00,26.18,49543.60,25.76,1143079.80,1688.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,13.00,26.07,49182.00,25.76,1143079.80,1687.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,14.00,26.33,48714.60,25.76,1143079.80,1661.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,15.00,26.59,49105.30,25.76,1143079.80,1571.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,16.00,26.66,49623.50,25.76,1143079.80,1485.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,17.00,27.32,51516.50,25.76,1143079.80,1419.00,0.0227,350.00,101.50,0.21
3/3/2015,42066,0.00,3.00,18.00,28.21,52294.90,25.76,1143079.80,1346.00,0.0227,350.00,66.50,0.21
3/3/2015,42066,0.00,3.00,19.00,27.26,51589.40,25.76,1143079.80,1339.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,20.00,26.69,49597.20,25.76,1143079.80,1297.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,21.00,26.30,47631.80,25.76,1143079.80,1239.00,0.0227,350.00,0.00,0.21
3/3/2015,42066,0.00,3.00,22.00,26.04,45383.40,26.62,1170488.30,1185.00,0.0227,350.00,0.00,0.27
3/3/2015,42066,0.00,3.00,23.00,24.93,41800.80,26.62,1170488.30,1147.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,0.00,24.41,39571.40,26.62,1170488.30,909.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,1.00,23.73,38736.90,26.62,1170488.30,872.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,2.00,23.34,38489.60,26.62,1170488.30,839.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,3.00,23.56,38628.30,26.62,1170488.30,840.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,4.00,24.39,39484.20,26.62,1170488.30,839.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,5.00,25.70,42094.00,26.62,1170488.30,836.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,6.00,26.91,48065.80,26.62,1170488.30,834.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,7.00,29.03,52247.50,26.62,1170488.30,789.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,8.00,29.98,53052.30,26.62,1170488.30,757.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,9.00,28.90,52405.30,26.62,1170488.30,673.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,10.00,27.22,51969.00,26.62,1170488.30,647.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,11.00,26.97,51462.30,26.62,1170488.30,646.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,12.00,26.84,50815.00,26.62,1170488.30,661.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,13.00,26.81,50477.90,26.62,1170488.30,666.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,14.00,26.81,50084.60,26.62,1170488.30,664.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,15.00,26.65,49857.30,26.62,1170488.30,641.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,16.00,26.87,50023.30,26.62,1170488.30,614.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,17.00,28.17,52109.30,26.62,1170488.30,622.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,18.00,29.27,53053.50,26.62,1170488.30,735.00,0.0227,350.00,21.00,0.27
3/4/2015,42067,0.00,4.00,19.00,28.06,52317.70,26.62,1170488.30,876.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,20.00,27.02,50668.60,26.62,1170488.30,990.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,21.00,26.63,48472.30,26.62,1170488.30,1037.00,0.0227,350.00,0.00,0.27
3/4/2015,42067,0.00,4.00,22.00,26.28,45798.40,28.67,1115506.60,1107.00,0.0227,350.00,0.00,0.00
3/4/2015,42067,0.00,4.00,23.00,25.23,43195.30,28.67,1115506.60,1197.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,0.00,25.02,40795.50,28.67,1115506.60,1151.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,1.00,24.28,39991.70,28.67,1115506.60,1142.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,2.00,24.02,39746.00,28.67,1115506.60,1127.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,3.00,24.25,40007.90,28.67,1115506.60,1112.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,4.00,24.97,40816.30,28.67,1115506.60,1084.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,5.00,25.78,43174.20,28.67,1115506.60,1020.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,6.00,26.98,49619.10,28.67,1115506.60,952.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,7.00,30.44,53983.10,28.67,1115506.60,859.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,8.00,36.32,54996.70,28.67,1115506.60,685.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,9.00,35.59,54596.10,28.67,1115506.60,506.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,10.00,30.18,54087.60,28.67,1115506.60,349.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,11.00,30.32,52857.80,28.67,1115506.60,254.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,12.00,28.52,51407.60,28.67,1115506.60,233.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,13.00,27.79,50809.60,28.67,1115506.60,277.00,0.0227,350.00,245.00,0.00
3/5/2015,42068,0.00,5.00,14.00,28.69,50815.20,28.67,1115506.60,410.00,0.0227,350.00,1946.00,0.00
3/5/2015,42068,0.00,5.00,15.00,28.23,50651.90,28.67,1115506.60,565.00,0.0227,350.00,2947.00,0.00
3/5/2015,42068,0.00,5.00,16.00,28.51,51468.60,28.67,1115506.60,834.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,17.00,29.91,52335.90,28.67,1115506.60,967.00,0.0227,350.00,0.00,0.00
3/5/2015,42068,0.00,5.00,18.00,42.23,54097.60,28.67,1115506.60,1405.00,0.0227,350.00,0.00,0.00
